student_id,name,IQ,college_name,CGPA,internship_completion,placement
2467,Ravi,113.0,Punjab Institute,3.6,Yes,Placed
2468,Sara,104.0,National University,3.84,Yes,Not Placed
2469,Sofia,112.0,Global College,3.21,No,Placed
2470,Zara,94.0,Tech Valley University,3.61,,Placed
2471,Ravi,88.0,City College,3.58,Yes,Not Placed
2472,John,111.0,National University,2.39,Yes,Placed
2473,Hassan,117.0,Punjab Institute,3.34,Yes,Placed
2474,Sophia,86.0,Global College,2.19,No,Not Placed
2475,Noah,91.0,Global College,3.02,Yes,Not Placed
2476,Hassan,98.0,National University,2.32,Yes,Not Placed
2477,John,124.0,Tech Valley University,2.83,Yes,Not Placed
2478,Noah,108.0,Punjab Institute,3.67,No,Placed
2479,Ali,80.0,National University,3.97,No,Not Placed
2480,Fatima,99.0,Tech Valley University,2.64,No,Not Placed
2481,Sara,96.0,Global College,3.06,No,Placed
2482,Daniel,82.0,City College,3.02,Yes,Not Placed
2483,Noah,98.0,Punjab Institute,3.91,No,Placed
2484,Hassan,96.0,Punjab Institute,2.96,Yes,Placed
2485,Sophia,95.0,Tech Valley University,3.4,No,Not Placed
2486,Daniel,94.0,National University,3.84,Yes,Placed
2487,Emily,122.0,Global College,2.75,Yes,Placed
2488,Fatima,95.0,Tech Valley University,3.8,Yes,Placed
2489,Mohammed,101.0,City College,3.83,No,Placed
2490,Sofia,99.0,City College,3.86,No,Placed
2491,Neha,92.0,City College,2.54,Yes,Placed
2492,Areeb,101.0,Tech Valley University,2.8,Yes,Placed
2493,Noah,101.0,Global College,3.74,No,Not Placed
2494,Areeb,101.0,Punjab Institute,2.72,Yes,Placed
2495,Nitesh,87.0,National University,3.2,No,Not Placed
2496,Areeb,97.0,Punjab Institute,2.24,No,Not Placed
2497,Liam,111.0,Global College,2.11,Yes,Placed
2498,Mia,97.0,Punjab Institute,2.82,Yes,Placed
2499,Mia,102.0,Tech Valley University,3.16,Yes,Not Placed
